RBR XR-420  5.40 012056 (Windows: 6.13 - Minimum required: 5.11)
Host time     19/06/30 20:59:53
Logger time   19/06/30 21:01:21
Logging start 18/08/01 11:00:00
Logging end   26/08/01 11:00:00
Sample period          08:00:00
Number of channels =  8, number of samples =   1001, mode: Logging Stopped by User
N08%9.4f
Calibration  1: 0.004322570446620
                -0.000277846908580
                0.000003633623360
                -0.000000127546420 Degrees_C
Calibration  2: 0.004322598091600
                -0.000277865390420
                0.000003645638560
                -0.000000130380310 Degrees_C
Calibration  3: 0.004322471848990
                -0.000277855826490
                0.000003641321990
                -0.000000129694670 Degrees_C
Calibration  4: 0.004322316206420
                -0.000277838732040
                0.000003632299620
                -0.000000127458190 Degrees_C
Calibration  5: 0.004322571772840
                -0.000277842355080
                0.000003631396360
                -0.000000127435360 Degrees_C
Calibration  6: 0.004322421956680
                -0.000277833086750
                0.000003630256850
                -0.000000127322460 Degrees_C
Calibration  7: 0.004322371885380
                -0.000278014712690
                0.000003747031430
                -0.000000160865910 Degrees_C
Calibration  8: 0.004322837882030
                -0.000277851685740
                0.000003633921760
                -0.000000127878440 Degrees_C
COMMENT: NC-01
Memory type: 3 AT45DB642
Logger start:Start of logging 

     Temp      Temp      Temp      Temp      Temp      Temp      Temp      Temp 
 -28.1930  -22.4734   -9.9223   -4.3418   -2.0193   -2.2985   -3.1636   -3.7665 
 -23.9333  -19.7796   -9.3656   -4.3939   -2.0476   -2.2993   -3.1625   -3.7652 
 -24.8174  -18.9724   -9.1355   -4.4387   -2.0772   -2.3003   -3.1620   -3.7648 
 -21.0855  -17.2175   -8.8207   -4.4763   -2.1058   -2.3005   -3.1595   -3.7643 
 -20.7273  -15.8858   -8.3825   -4.5084   -2.1350   -2.3012   -3.1587   -3.7625 
 -23.1961  -17.3307   -8.5726   -4.5359   -2.1642   -2.3032   -3.1585   -3.7623 
 -31.6829  -23.2924   -9.8553   -4.5644   -2.1933   -2.3035   -3.1575   -3.7614 
 -31.1252  -22.0591   -9.6786   -4.5984   -2.2241   -2.3058   -3.1563   -3.7615 
 -29.3037  -21.5309   -9.6195   -4.6344   -2.2521   -2.3058   -3.1557   -3.7601 
 -25.5175  -20.6746   -9.5784   -4.6716   -2.2816   -2.3078   -3.1546   -3.7604 
 -22.0125  -17.1879   -8.8677   -4.7053   -2.3110   -2.3091   -3.1532   -3.7578 
 -26.0657  -19.0605   -9.0922   -4.7386   -2.3392   -2.3098   -3.1529   -3.7580 
 -25.9249  -20.0497   -9.4062   -4.7695   -2.3691   -2.3115   -3.1515   -3.7573 
 -20.6528  -18.0350   -9.1483   -4.8029   -2.3975   -2.3127   -3.1517   -3.7573 
 -17.4932  -15.5073   -8.5654   -4.8327   -2.4263   -2.3155   -3.1502   -3.7559 
 -14.4691  -13.2555   -7.9961   -4.8546   -2.4552   -2.3173   -3.1495   -3.7563 
 -14.3390  -12.4587   -7.6800   -4.8687   -2.4840   -2.3190   -3.1491   -3.7546 
 -16.4861  -12.4700   -7.4341   -4.8743   -2.5131   -2.3204   -3.1479   -3.7540 
 -25.1562  -16.3759   -8.1557   -4.8778   -2.5407   -2.3220   -3.1464   -3.7522 
 -19.2300  -15.1472   -8.0608   -4.8824   -2.5688   -2.3246   -3.1453   -3.7515 
 -16.8000  -14.2228   -7.8521   -4.8870   -2.5967   -2.3269   -3.1456   -3.7520 
 -19.8943  -13.7986   -7.6400   -4.8882   -2.6248   -2.3283   -3.1445   -3.7514 
 -11.8839  -11.4007   -7.2599   -4.8868   -2.6520   -2.3313   -3.1437   -3.7503 
 -14.2335  -10.9695   -7.0220   -4.8822   -2.6788   -2.3333   -3.1424   -3.7501 
 -12.9048  -11.0635   -6.9716   -4.8766   -2.7053   -2.3359   -3.1421   -3.7488 
 -10.9368  -10.2826   -6.8242   -4.8701   -2.7317   -2.3384   -3.1411   -3.7486 
 -11.9835   -9.8339   -6.5927   -4.8594   -2.7568   -2.3412   -3.1407   -3.7474 
 -14.3607  -12.1999   -6.9259   -4.8498   -2.7822   -2.3433   -3.1403   -3.7474 
 -18.0427  -14.9119   -7.5968   -4.8467   -2.8073   -2.3472   -3.1392   -3.7460 
 -18.9829  -15.0758   -7.8396   -4.8551   -2.8309   -2.3493   -3.1386   -3.7455 
 -20.0068  -16.1316   -8.0869   -4.8706   -2.8555   -2.3523   -3.1378   -3.7451 
 -26.1599  -18.9187   -8.5451   -4.8863   -2.8783   -2.3553   -3.1355   -3.7447 
 -24.1656  -18.4523   -8.6870   -4.9057   -2.8999   -2.3579   -3.1362   -3.7443 
 -25.3118  -19.0240   -8.8785   -4.9278   -2.9222   -2.3615   -3.1361   -3.7429 
 -28.7992  -21.7548   -9.4273   -4.9521   -2.9444   -2.3646   -3.1339   -3.7434 
 -34.7626  -24.7133   -9.9544   -4.9802   -2.9655   -2.3676   -3.1335   -3.7424 
 -34.8045  -27.8429  -11.2358   -5.0203   -2.9865   -2.3716   -3.1322   -3.7411 
 -30.5815  -24.0109  -10.4395   -5.0684   -3.0072   -2.3752   -3.1320   -3.7398 
 -28.3919  -22.1425   -9.9492   -5.1144   -3.0260   -2.3791   -3.1322   -3.7402 
 -32.2361  -25.5059  -10.6290   -5.1574   -3.0463   -2.3821   -3.1302   -3.7400 
 -29.6623  -23.8235  -10.4172   -5.1965   -3.0655   -2.3868   -3.1306   -3.7388 
 -18.6685  -17.9212   -9.3511   -5.2308   -3.0851   -2.3916   -3.1298   -3.7390 
 -18.2100  -16.1420   -8.8458   -5.2562   -3.1053   -2.3944   -3.1289   -3.7364 
 -17.5948  -15.7087   -8.7406   -5.2782   -3.1248   -2.3982   -3.1281   -3.7369 
 -18.5720  -15.4330   -8.6163   -5.2996   -3.1432   -2.4027   -3.1276   -3.7369 
 -16.6733  -14.8771   -8.5296   -5.3210   -3.1640   -2.4065   -3.1283   -3.7352 
 -15.7897  -13.7846   -8.2552   -5.3366   -3.1835   -2.4108   -3.1270   -3.7344 
 -15.6139  -13.1882   -8.0067   -5.3462   -3.2035   -2.4150   -3.1254   -3.7334 
 -15.8967  -13.5413   -8.0173   -5.3507   -3.2235   -2.4201   -3.1255   -3.7334 
 -16.9776  -14.0079   -8.0967   -5.3535   -3.2443   -2.4253   -3.1248   -3.7331 
 -25.1453  -16.4765   -8.3816   -5.3595   -3.2647   -2.4294   -3.1236   -3.7321 
 -25.5811  -19.8556   -9.3974   -5.3733   -3.2853   -2.4332   -3.1247   -3.7318 
 -32.2476  -24.9085  -10.6540   -5.3983   -3.3058   -2.4384   -3.1240   -3.7314 
 -23.7842  -20.5840  -10.0066   -5.4333   -3.3261   -2.4427   -3.1232   -3.7302 
 -16.6959  -16.5324   -9.2470   -5.4683   -3.3467   -2.4478   -3.1229   -3.7294 
 -11.5835  -12.2543   -8.2368   -5.4931   -3.3668   -2.4520   -3.1224   -3.7286 
  -6.1137   -8.6435   -7.6124   -5.5058   -3.3869   -2.4580   -3.1217   -3.7282 
  -4.6313   -6.8096   -7.1640   -5.5063   -3.4066   -2.4626   -3.1211   -3.7275 
  -3.2491   -4.2074   -6.8148   -5.4964   -3.4256   -2.4681   -3.1210   -3.7270 
  -5.1346   -5.3513   -6.6052   -5.4801   -3.4456   -2.4730   -3.1208   -3.7274 
 -20.7928  -13.2071   -7.2968   -5.4621   -3.4660   -2.4779   -3.1207   -3.7257 
 -21.9135  -17.1225   -8.2859   -5.4475   -3.4856   -2.4823   -3.1208   -3.7250 
 -18.7395  -14.9926   -7.9434   -5.4382   -3.5060   -2.4876   -3.1199   -3.7246 
 -17.1635  -16.1311   -8.2505   -5.4341   -3.5236   -2.4927   -3.1195   -3.7225 
 -15.8843  -14.6891   -8.1072   -5.4300   -3.5422   -2.4982   -3.1187   -3.7236 
  -6.0204   -8.7404   -7.1321   -5.4237   -3.5606   -2.5044   -3.1187   -3.7229 
  -7.6913   -8.4905   -6.7858   -5.4117   -3.5780   -2.5094   -3.1183   -3.7221 
  -5.9017   -7.1571   -6.5498   -5.3960   -3.5954   -2.5151   -3.1176   -3.7219 
  -7.5033   -6.8537   -6.3749   -5.3792   -3.6120   -2.5203   -3.1185   -3.7206 
 -17.7384  -11.0860   -6.7061   -5.3641   -3.6285   -2.5267   -3.1176   -3.7202 
 -13.5859  -10.8795   -6.7842   -5.3500   -3.6445   -2.5314   -3.1178   -3.7189 
 -18.0084  -15.0001   -7.7612   -5.3434   -3.6610   -2.5366   -3.1169   -3.7182 
 -22.6300  -18.2227   -8.6361   -5.3571   -3.6758   -2.5427   -3.1177   -3.7181 
 -28.8232  -22.1703   -9.5453   -5.3892   -3.6902   -2.5480   -3.1171   -3.7176 
 -30.5296  -22.5671   -9.7701   -5.4289   -3.7042   -2.5544   -3.1171   -3.7169 
 -32.1222  -25.5847  -10.8431   -5.4764   -3.7176   -2.5603   -3.1168   -3.7167 
 -37.0378  -29.4291  -11.8355   -5.5352   -3.7319   -2.5660   -3.1166   -3.7166 
 -30.6218  -24.5444  -10.9051   -5.5959   -3.7458   -2.5718   -3.1166   -3.7154 
 -37.0337  -29.2397  -12.0052   -5.6596   -3.7592   -2.5777   -3.1167   -3.7148 
 -31.9327  -26.9112  -11.7913   -5.7219   -3.7734   -2.5834   -3.1149   -3.7139 
 -21.8283  -19.6714  -10.2967   -5.7774   -3.7861   -2.5901   -3.1163   -3.7136 
 -19.8882  -17.8130   -9.8551   -5.8231   -3.8006   -2.5955   -3.1167   -3.7135 
 -18.3334  -16.7796   -9.5678   -5.8582   -3.8149   -2.6017   -3.1170   -3.7124 
 -18.4935  -15.3813   -9.0330   -5.8822   -3.8288   -2.6081   -3.1177   -3.7115 
 -21.7862  -18.0580   -9.4499   -5.9023   -3.8439   -2.6149   -3.1168   -3.7125 
 -12.9931  -13.4613   -8.6944   -5.9140   -3.8590   -2.6211   -3.1176   -3.7101 
 -14.8167  -12.3427   -8.2187   -5.9199   -3.8748   -2.6273   -3.1171   -3.7097 
 -21.4312  -15.5245   -8.6323   -5.9241   -3.8897   -2.6325   -3.1172   -3.7086 
 -10.8078  -12.2857   -8.3163   -5.9266   -3.9057   -2.6398   -3.1178   -3.7079 
 -13.1564  -11.3045   -7.8507   -5.9263   -3.9228   -2.6456   -3.1171   -3.7080 
 -13.5460  -11.7237   -7.8657   -5.9215   -3.9387   -2.6521   -3.1185   -3.7082 
 -15.4430  -13.2005   -8.1604   -5.9193   -3.9558   -2.6586   -3.1179   -3.7069 
 -14.3097  -12.0626   -7.9305   -5.9172   -3.9722   -2.6645   -3.1183   -3.7062 
 -18.3792  -13.5640   -8.0568   -5.9150   -3.9887   -2.6709   -3.1187   -3.7059 
 -28.6548  -20.4439   -9.3492   -5.9163   -4.0058   -2.6783   -3.1189   -3.7051 
 -19.5163  -16.4565   -8.8842   -5.9249   -4.0223   -2.6851   -3.1182   -3.7049 
 -20.1559  -15.5170   -8.6513   -5.9347   -4.0381   -2.6905   -3.1186   -3.7035 
 -33.8369  -24.5609  -10.3051   -5.9473   -4.0542   -2.6966   -3.1190   -3.7030 
 -25.8940  -21.1402   -9.9669   -5.9663   -4.0702   -2.7036   -3.1198   -3.7041 
 -33.9561  -27.1902  -11.5965   -6.0042   -4.0866   -2.7100   -3.1209   -3.7034 
 -26.5577  -22.1389  -10.7141   -6.0467   -4.1017   -2.7159   -3.1208   -3.7021 
 -20.7170  -17.5252   -9.6485   -6.0850   -4.1163   -2.7239   -3.1208   -3.7020 
 -26.0228  -19.4990   -9.7915   -6.1107   -4.1315   -2.7305   -3.1213   -3.7008 
 -15.6380  -16.2218   -9.4583   -6.1273   -4.1461   -2.7373   -3.1222   -3.7002 
  -5.5350   -9.8630   -8.4109   -6.1364   -4.1604   -2.7436   -3.1225   -3.6985 
 -18.5996  -14.5996   -8.6237   -6.1377   -4.1766   -2.7507   -3.1232   -3.6983 
  -7.7148  -10.7930   -8.3358   -6.1363   -4.1911   -2.7570   -3.1246   -3.6984 
  -5.6885   -7.5981   -7.6500   -6.1294   -4.2055   -2.7637   -3.1246   -3.6977 
 -19.5898  -14.9204   -8.4430   -6.1235   -4.2206   -2.7703   -3.1250   -3.6971 
 -24.3068  -18.5728   -9.1710   -6.1225   -4.2359   -2.7767   -3.1251   -3.6968 
 -10.1953  -11.4695   -8.2151   -6.1238   -4.2499   -2.7837   -3.1265   -3.6959 
 -22.2364  -16.9590   -8.8726   -6.1260   -4.2654   -2.7912   -3.1268   -3.6965 
 -24.1201  -19.5250   -9.5262   -6.1309   -4.2798   -2.7967   -3.1263   -3.6949 
 -11.6260  -12.4236   -8.4037   -6.1386   -4.2938   -2.8035   -3.1273   -3.6934 
 -23.7280  -18.1270   -9.1629   -6.1464   -4.3077   -2.8111   -3.1281   -3.6939 
 -27.5143  -22.2122  -10.1333   -6.1581   -4.3222   -2.8177   -3.1289   -3.6929 
 -12.6312  -13.8882   -8.8413   -6.1746   -4.3362   -2.8246   -3.1298   -3.6931 
 -23.6937  -18.8894   -9.5118   -6.1928   -4.3499   -2.8308   -3.1304   -3.6922 
 -28.2872  -23.6930  -10.6753   -6.2148   -4.3621   -2.8381   -3.1320   -3.6915 
 -15.7043  -15.5572   -9.3418   -6.2407   -4.3763   -2.8448   -3.1323   -3.6910 
 -31.0142  -24.7213  -11.0280   -6.2753   -4.3895   -2.8518   -3.1324   -3.6900 
 -29.4270  -25.7760  -11.6920   -6.3182   -4.4034   -2.8587   -3.1334   -3.6903 
 -13.4499  -14.5310   -9.6145   -6.3611   -4.4162   -2.8657   -3.1348   -3.6890 
 -20.5730  -17.1031   -9.6730   -6.3984   -4.4289   -2.8721   -3.1359   -3.6887 
 -26.8165  -23.7705  -11.1898   -6.4316   -4.4422   -2.8798   -3.1364   -3.6891 
  -5.3210  -10.0617   -9.4557   -6.4619   -4.4560   -2.8861   -3.1374   -3.6879 
  -5.7386   -7.1035   -8.3140   -6.4800   -4.4701   -2.8932   -3.1392   -3.6866 
  -9.2216   -8.7441   -7.9622   -6.4790   -4.4829   -2.9001   -3.1391   -3.6870 
  -4.6538   -6.2081   -7.6568   -6.4668   -4.4976   -2.9072   -3.1403   -3.6860 
 -11.4891  -10.4172   -7.8968   -6.4486   -4.5120   -2.9141   -3.1414   -3.6857 
 -17.3816  -16.8856   -9.2021   -6.4345   -4.5266   -2.9210   -3.1419   -3.6850 
  -6.9319   -9.4291   -8.0480   -6.4239   -4.5406   -2.9286   -3.1437   -3.6837 
 -26.3262  -21.1407   -9.9923   -6.4225   -4.5550   -2.9346   -3.1446   -3.6842 
 -23.5243  -20.9903  -10.4572   -6.4361   -4.5687   -2.9426   -3.1449   -3.6840 
 -11.3940  -12.3725   -8.9363   -6.4609   -4.5821   -2.9503   -3.1466   -3.6830 
 -22.4449  -19.8636  -10.1109   -6.4801   -4.5958   -2.9569   -3.1472   -3.6827 
 -12.0036  -13.1411   -8.9698   -6.4912   -4.6094   -2.9633   -3.1490   -3.6822 
  -4.7514   -6.9060   -8.1100   -6.4923   -4.6226   -2.9703   -3.1499   -3.6812 
  -6.8801   -7.8255   -7.7064   -6.4785   -4.6354   -2.9775   -3.1515   -3.6811 
  -8.5792   -8.6989   -7.5677   -6.4586   -4.6476   -2.9851   -3.1520   -3.6809 
  -4.3494   -6.1827   -7.3586   -6.4334   -4.6601   -2.9918   -3.1531   -3.6799 
 -15.0295  -11.2306   -7.6146   -6.4072   -4.6727   -2.9992   -3.1544   -3.6797 
  -8.9280   -9.0320   -7.4058   -6.3807   -4.6847   -3.0061   -3.1560   -3.6794 
  -2.9712   -4.8162   -7.0624   -6.3551   -4.6971   -3.0138   -3.1566   -3.6785 
 -20.9706  -16.1595   -8.2983   -6.3336   -4.7077   -3.0198   -3.1581   -3.6784 
 -19.3813  -19.4229   -9.5141   -6.3247   -4.7187   -3.0282   -3.1589   -3.6785 
  -4.2501   -8.2380   -7.9031   -6.3279   -4.7292   -3.0345   -3.1605   -3.6773 
 -12.8514  -11.7814   -7.9031   -6.3257   -4.7391   -3.0416   -3.1617   -3.6769 
  -8.7678  -10.2812   -7.6247   -6.3144   -4.7476   -3.0484   -3.1632   -3.6769 
 -15.3095  -12.8105   -7.8995   -6.3016   -4.7557   -3.0555   -3.1649   -3.6759 
 -21.1683  -17.1899   -8.8614   -6.2988   -4.7655   -3.0636   -3.1661   -3.6759 
 -20.8507  -17.6719   -9.2113   -6.3085   -4.7739   -3.0711   -3.1674   -3.6753 
 -18.6411  -15.3316   -8.6778   -6.3224   -4.7816   -3.0780   -3.1685   -3.6752 
 -20.2193  -16.3059   -8.8606   -6.3321   -4.7902   -3.0840   -3.1706   -3.6751 
 -22.4373  -17.8090   -9.1640   -6.3403   -4.7974   -3.0914   -3.1712   -3.6745 
 -17.5334  -14.6772   -8.6014   -6.3468   -4.8053   -3.0991   -3.1725   -3.6732 
 -28.7857  -20.2148   -9.5645   -6.3542   -4.8118   -3.1053   -3.1747   -3.6733 
 -20.7469  -18.9993   -9.7173   -6.3679   -4.8192   -3.1128   -3.1753   -3.6727 
 -14.8340  -14.4505   -8.8563   -6.3846   -4.8262   -3.1194   -3.1775   -3.6720 
 -20.5002  -14.3059   -8.6246   -6.3998   -4.8329   -3.1272   -3.1786   -3.6709 
 -17.7962  -17.3388   -9.4357   -6.4179   -4.8405   -3.1339   -3.1797   -3.6719 
  -7.8429  -10.9283   -8.3011   -6.4298   -4.8476   -3.1419   -3.1817   -3.6709 
 -23.8553  -17.2751   -9.1055   -6.4384   -4.8550   -3.1491   -3.1830   -3.6706 
 -19.0673  -18.6440   -9.6095   -6.4502   -4.8624   -3.1557   -3.1845   -3.6704 
  -7.2227  -10.4287   -8.3089   -6.4606   -4.8700   -3.1634   -3.1868   -3.6697 
  -6.7072   -9.7202   -7.9836   -6.4642   -4.8775   -3.1704   -3.1884   -3.6694 
  -2.8600   -6.9023   -7.6823   -6.4608   -4.8862   -3.1772   -3.1898   -3.6685 
   5.7314    0.1595   -4.1135   -6.4317   -4.8930   -3.1840   -3.1916   -3.6689 
  -9.9083   -7.1694   -6.0468   -6.3739   -4.9023   -3.1913   -3.1926   -3.6690 
  -3.1356   -4.7853   -6.5873   -6.3346   -4.9112   -3.1979   -3.1942   -3.6678 
   6.2867    1.2788   -5.9577   -6.3144   -4.9184   -3.2051   -3.1963   -3.6681 
  -6.2377   -5.9583   -6.2599   -6.2952   -4.9264   -3.2121   -3.1976   -3.6664 
  -4.7856   -5.5074   -6.5416   -6.2684   -4.9345   -3.2199   -3.1998   -3.6661 
   1.4097   -1.4435   -6.2351   -6.2444   -4.9426   -3.2260   -3.2015   -3.6664 
 -12.1774  -11.6031   -6.8495   -6.2182   -4.9491   -3.2330   -3.2026   -3.6667 
 -15.7432  -17.7932   -8.1827   -6.2034   -4.9569   -3.2395   -3.2041   -3.6660 
  -5.7919   -7.4825   -7.3943   -6.2186   -4.9629   -3.2473   -3.2062   -3.6649 
 -10.1882   -9.3760   -7.1746   -6.2404   -4.9686   -3.2532   -3.2086   -3.6651 
  -7.3025   -7.8476   -7.1265   -6.2467   -4.9742   -3.2609   -3.2100   -3.6644 
  -7.7904   -8.0396   -6.9380   -6.2433   -4.9805   -3.2676   -3.2107   -3.6641 
 -11.1419  -10.6989   -7.2224   -6.2347   -4.9859   -3.2742   -3.2145   -3.6643 
 -11.5068  -11.8260   -7.4715   -6.2304   -4.9910   -3.2803   -3.2149   -3.6637 
  -8.5634   -9.2610   -7.3888   -6.2344   -4.9957   -3.2872   -3.2175   -3.6641 
 -11.8113  -11.1045   -7.3785   -6.2435   -5.0000   -3.2944   -3.2187   -3.6627 
  -9.1805   -9.8665   -7.5095   -6.2538   -5.0040   -3.3007   -3.2202   -3.6625 
  -3.1142   -5.4251   -7.0551   -6.2660   -5.0077   -3.3074   -3.2231   -3.6625 
  -7.4163   -7.4610   -6.9725   -6.2692   -5.0126   -3.3148   -3.2237   -3.6610 
  -4.6620  -12.5551   -7.8565   -6.2608   -5.0175   -3.3201   -3.2262   -3.6614 
   3.6217   -0.9378   -6.9246   -6.2594   -5.0206   -3.3279   -3.2279   -3.6617 
 -13.9058  -12.1474   -7.3254   -6.2542   -5.0249   -3.3347   -3.2294   -3.6614 
  -7.6887  -12.0795   -7.9409   -6.2472   -5.0287   -3.3418   -3.2321   -3.6603 
   3.6811    0.6507   -6.6126   -6.2482   -5.0332   -3.3475   -3.2343   -3.6603 
  -7.3708   -7.6587   -6.5506   -6.2322   -5.0356   -3.3544   -3.2358   -3.6600 
  -5.1078   -8.5908   -7.1581   -6.2003   -5.0387   -3.3615   -3.2378   -3.6600 
   4.1928    0.7555   -6.2946   -6.1731   -5.0429   -3.3669   -3.2397   -3.6602 
 -12.2332  -10.0249   -6.5555   -6.1470   -5.0447   -3.3733   -3.2411   -3.6593 
  -2.4213   -5.0370   -6.7137   -6.1174   -5.0475   -3.3811   -3.2441   -3.6592 
   3.2928    0.7303   -5.5798   -6.0889   -5.0503   -3.3872   -3.2458   -3.6584 
 -13.2293  -10.0299   -5.9422   -6.0384   -5.0525   -3.3932   -3.2473   -3.6586 
  -5.0216  -11.3790   -7.0886   -5.9863   -5.0542   -3.3992   -3.2496   -3.6582 
   3.4084    0.8544   -6.0531   -5.9631   -5.0542   -3.4063   -3.2515   -3.6572 
  -4.1148   -4.5523   -5.9360   -5.9408   -5.0542   -3.4130   -3.2535   -3.6575 
  -1.8652   -3.6056   -5.8339   -5.9083   -5.0546   -3.4187   -3.2560   -3.6575 
   3.6903    0.8957   -5.2439   -5.8696   -5.0535   -3.4250   -3.2584   -3.6574 
  -5.8411   -4.4931   -5.3177   -5.8201   -5.0527   -3.4315   -3.2598   -3.6569 
  -7.1455  -13.6883   -6.8757   -5.7758   -5.0510   -3.4370   -3.2618   -3.6570 
   2.9768    0.6959   -5.6996   -5.7600   -5.0485   -3.4435   -3.2645   -3.6567 
   1.5986    0.4092   -5.1566   -5.7451   -5.0463   -3.4496   -3.2652   -3.6563 
   1.9840    0.7265   -3.8818   -5.6951   -5.0428   -3.4550   -3.2683   -3.6565 
   1.5363    0.5172   -2.9672   -4.8619   -5.0401   -3.4614   -3.2708   -3.6549 
  -6.7637   -5.9544   -3.2181   -5.1113   -5.0355   -3.4666   -3.2727   -3.6551 
  -5.2878   -9.1394   -4.2167   -5.0131   -5.0298   -3.4739   -3.2747   -3.6553 
  -3.1488   -5.0264   -4.1901   -4.9203   -5.0222   -3.4797   -3.2771   -3.6548 
 -15.9340  -15.1642   -5.8258   -4.8774   -5.0135   -3.4855   -3.2784   -3.6557 
 -13.5811  -13.5039   -6.5502   -4.8975   -5.0005   -3.4912   -3.2819   -3.6551 
 -14.2826  -14.3692   -7.0116   -4.9819   -4.9859   -3.4970   -3.2831   -3.6546 
 -27.8980  -24.9442   -9.1796   -5.1061   -4.9719   -3.5025   -3.2852   -3.6547 
 -18.9417  -20.2306   -9.7461   -5.2721   -4.9548   -3.5090   -3.2873   -3.6547 
 -11.7377  -12.8554   -8.6375   -5.4556   -4.9380   -3.5146   -3.2898   -3.6553 
 -19.8858  -18.3334   -8.8680   -5.6048   -4.9242   -3.5192   -3.2926   -3.6541 
 -13.8771  -14.5520   -8.5403   -5.7053   -4.9086   -3.5261   -3.2938   -3.6554 
  -8.4052   -9.7673   -7.7148   -5.7695   -4.8970   -3.5309   -3.2967   -3.6544 
 -28.0402  -23.8400   -9.1604   -5.8104   -4.8869   -3.5365   -3.2990   -3.6536 
 -12.5383  -19.7341   -9.7531   -5.8565   -4.8799   -3.5420   -3.3011   -3.6546 
  -5.0941   -7.7085   -8.2413   -5.9174   -4.8740   -3.5472   -3.3027   -3.6536 
 -26.4241  -22.2882   -9.0895   -5.9615   -4.8704   -3.5525   -3.3052   -3.6539 
  -9.1596  -17.2698   -9.5634   -5.9961   -4.8668   -3.5577   -3.3077   -3.6542 
  -4.9749   -7.8700   -8.2141   -6.0387   -4.8652   -3.5644   -3.3104   -3.6534 
 -22.1776  -19.5658   -8.8964   -6.0695   -4.8646   -3.5681   -3.3117   -3.6535 
  -7.4157  -14.4855   -9.2369   -6.0950   -4.8659   -3.5732   -3.3147   -3.6532 
  -5.6605   -6.9509   -7.9678   -6.1257   -4.8670   -3.5780   -3.3173   -3.6530 
 -13.3042  -12.3848   -7.9219   -6.1397   -4.8699   -3.5830   -3.3187   -3.6527 
 -12.7351  -12.6761   -8.0262   -6.1386   -4.8734   -3.5873   -3.3207   -3.6528 
 -12.4967  -12.1308   -7.9596   -6.1386   -4.8772   -3.5918   -3.3232   -3.6522 
 -14.2289  -13.6267   -8.2420   -6.1482   -4.8817   -3.5968   -3.3255   -3.6521 
 -12.5729  -12.5475   -8.1952   -6.1664   -4.8875   -3.6006   -3.3283   -3.6521 
 -11.1481  -10.6943   -7.9621   -6.1869   -4.8929   -3.6060   -3.3302   -3.6522 
 -13.9624  -12.4556   -8.0546   -6.2033   -4.8984   -3.6101   -3.3323   -3.6525 
  -8.2383  -10.4951   -7.9655   -6.2162   -4.9048   -3.6140   -3.3361   -3.6525 
  -5.4214   -7.2514   -7.5345   -6.2223   -4.9109   -3.6183   -3.3382   -3.6523 
 -22.7275  -19.4482   -8.6462   -6.2216   -4.9187   -3.6224   -3.3392   -3.6526 
  -9.8587  -12.5278   -8.7918   -6.2340   -4.9250   -3.6274   -3.3422   -3.6527 
  -4.9927   -6.0346   -7.7665   -6.2579   -4.9327   -3.6307   -3.3448   -3.6512 
  -9.1247   -8.8523   -7.4121   -6.2592   -4.9402   -3.6347   -3.3478   -3.6518 
  -8.7146   -8.9594   -7.3317   -6.2397   -4.9471   -3.6387   -3.3488   -3.6522 
  -7.4111   -8.1803   -7.2533   -6.2153   -4.9540   -3.6428   -3.3517   -3.6518 
 -11.1910  -10.5433   -7.3528   -6.1960   -4.9615   -3.6465   -3.3535   -3.6520 
  -7.8685   -9.1667   -7.2853   -6.1786   -4.9681   -3.6502   -3.3572   -3.6522 
  -5.0761   -6.0076   -6.9453   -6.1607   -4.9741   -3.6533   -3.3588   -3.6518 
  -8.4481   -8.1867   -6.8571   -6.1388   -4.9802   -3.6572   -3.3611   -3.6517 
  -4.1015   -6.5122   -6.8009   -6.1120   -4.9873   -3.6604   -3.3638   -3.6524 
   0.6029   -2.1645   -6.3773   -6.0816   -4.9927   -3.6646   -3.3660   -3.6511 
 -20.2080  -16.3221   -7.2192   -6.0492   -4.9973   -3.6686   -3.3679   -3.6512 
  -2.5489  -10.7939   -7.6932   -6.0238   -5.0023   -3.6719   -3.3696   -3.6527 
   0.8269   -2.3593   -6.6543   -6.0131   -5.0071   -3.6749   -3.3726   -3.6519 
 -20.9649  -16.7565   -7.2571   -5.9965   -5.0110   -3.6791   -3.3751   -3.6525 
  -2.4125  -10.8781   -7.8503   -5.9810   -5.0134   -3.6828   -3.3779   -3.6518 
  -0.3061   -3.8270   -6.8179   -5.9811   -5.0168   -3.6862   -3.3804   -3.6530 
 -22.4677  -18.4202   -7.7045   -5.9762   -5.0192   -3.6899   -3.3822   -3.6518 
  -1.9659  -12.4690   -8.2924   -5.9790   -5.0215   -3.6938   -3.3848   -3.6521 
   0.3159   -2.5886   -6.9686   -5.9989   -5.0221   -3.6974   -3.3869   -3.6520 
  -8.3213   -8.6307   -6.8063   -6.0008   -5.0241   -3.7008   -3.3889   -3.6515 
  -4.5885   -8.7920   -7.1510   -5.9833   -5.0259   -3.7037   -3.3914   -3.6527 
  -3.6995   -5.3989   -6.6150   -5.9698   -5.0266   -3.7078   -3.3936   -3.6513 
 -15.1475  -15.5249   -7.4941   -5.9579   -5.0285   -3.7113   -3.3956   -3.6517 
  -6.5308   -7.9248   -7.0808   -5.9529   -5.0297   -3.7154   -3.3991   -3.6528 
  -2.1640   -3.5259   -6.5152   -5.9529   -5.0303   -3.7178   -3.4011   -3.6522 
